request_id,request_number,student_id,department_id,department_name,request_type,priority,status,assigned_admin_id,assigned_admin_name,created_at,resolved_at,processing_time_minutes,estimated_time_minutes,manual_steps_count,error_count,requires_manual_review,complexity_score,_day
1593,REQ-2592,11720,104,IT Support,Document Verification,Low,Approved,11,Rachael Hill,2024-10-09 10:45,2024-10-09 12:35,87,65,12,5,True,5,2024-10-09
1594,REQ-2593,35622,104,IT Support,Transcript Request,Low,Rejected,4,Megan Mendoza,2024-05-31 09:00,2024-05-31 10:17,40,40,7,0,False,3,2024-05-31
1595,REQ-2594,47712,104,IT Support,Scholarship Verification,High,Pending,4,Megan Mendoza,2024-09-09 09:45,2024-09-09 11:13,66,60,10,4,True,5,2024-09-09
1596,REQ-2595,12284,103,Academic Affairs,ID Card Reissue,Critical,Approved,10,Christopher Jones,2024-11-03 12:45,2024-11-03 13:14,16,25,4,0,False,2,2024-11-03
1597,REQ-2596,83565,103,Academic Affairs,IT Support,Low,Approved,10,Christopher Jones,2025-04-02 15:45,2025-04-02 16:51,38,30,5,0,False,2,2025-04-02
1598,REQ-2597,67253,102,Finance,Transcript Request,Medium,Resolved,2,Christopher Baker,2025-09-13 15:15,2025-09-13 16:24,42,40,7,2,True,4,2025-09-13
1599,REQ-2598,44865,103,Academic Affairs,Document Verification,Critical,Approved,3,Debra Shaw,2025-06-21 12:15,2025-06-21 13:38,63,65,12,5,True,5,2025-06-21
1600,REQ-2599,87137,104,IT Support,Scholarship Verification,Critical,Approved,4,Megan Mendoza,2024-11-14 14:00,2024-11-14 15:36,64,60,10,9,True,5,2024-11-14
1601,REQ-2600,83783,101,Registrar,Hostel Allocation,High,Approved,8,Angela Odonnell,2024-02-08 09:30,2024-02-08 10:59,60,50,7,1,True,4,2024-02-08
1602,REQ-2601,75776,101,Registrar,Enrollment Letter,Low,Resolved,8,Angela Odonnell,2024-09-12 10:30,2024-09-12 11:17,36,30,5,0,False,2,2024-09-12
1603,REQ-2602,87374,103,Academic Affairs,Enrollment Letter,Critical,Approved,10,Christopher Jones,2025-02-08 17:45,2025-02-08 18:54,37,30,5,0,False,2,2025-02-08
1604,REQ-2603,29456,107,International Office,Document Verification,Medium,Pending,14,Michael Pearson,2025-01-26 17:30,2025-01-26 18:31,40,65,12,2,True,5,2025-01-26
1605,REQ-2604,67264,103,Academic Affairs,Hostel Allocation,Medium,Resolved,3,Debra Shaw,2025-05-11 16:30,2025-05-11 17:50,61,50,7,0,False,3,2025-05-11
1606,REQ-2605,44617,106,Admissions,Fee Clarification,Medium,Resolved,13,Monique Davis,2025-08-19 10:45,2025-08-19 11:29,37,55,10,3,True,5,2025-08-19
1607,REQ-2606,80851,107,International Office,Scholarship Verification,Medium,Resolved,7,Andrew Carlson,2024-01-27 12:45,2024-01-27 14:48,101,60,10,7,True,5,2024-01-27
1608,REQ-2607,20969,101,Registrar,Document Verification,Medium,Pending,8,Angela Odonnell,2024-02-26 11:00,2024-02-26 12:19,63,65,12,3,True,5,2024-02-26
1609,REQ-2608,76014,106,Admissions,Transcript Request,High,Resolved,13,Monique Davis,2024-05-30 10:00,2024-05-30 10:59,40,40,7,2,True,4,2024-05-30
1610,REQ-2609,25760,101,Registrar,ID Card Reissue,Critical,Approved,1,Jason West,2025-07-13 15:30,2025-07-13 16:20,19,25,4,0,False,2,2025-07-13
1611,REQ-2610,13367,105,Student Services,Transcript Request,High,Approved,5,Samuel Richardson,2025-08-07 16:30,2025-08-07 17:25,36,40,7,1,True,4,2025-08-07
1612,REQ-2611,21157,101,Registrar,ID Card Reissue,High,Approved,8,Angela Odonnell,2025-04-30 14:45,2025-04-30 15:29,32,25,4,0,False,2,2025-04-30
1613,REQ-2612,31672,104,IT Support,Enrollment Letter,Critical,Approved,4,Megan Mendoza,2025-10-25 10:15,2025-10-25 11:25,29,30,5,0,False,2,2025-10-25
1614,REQ-2613,40059,105,Student Services,ID Card Reissue,Low,Rejected,5,Samuel Richardson,2025-04-19 15:45,2025-04-19 16:43,44,25,4,0,False,2,2025-04-19
1615,REQ-2614,82331,107,International Office,Course Add/Drop,Medium,Rejected,7,Andrew Carlson,2025-08-17 15:00,2025-08-17 16:25,56,35,6,0,False,3,2025-08-17
1616,REQ-2615,70324,104,IT Support,IT Support,Critical,Approved,11,Rachael Hill,2025-11-21 17:15,2025-11-21 18:17,24,30,5,0,False,2,2025-11-21
1617,REQ-2616,44711,103,Academic Affairs,IT Support,Critical,Approved,3,Debra Shaw,2025-09-11 15:30,2025-09-11 16:35,36,30,5,0,False,2,2025-09-11
1618,REQ-2617,54304,103,Academic Affairs,Leave Request,Low,Approved,10,Christopher Jones,2025-06-07 13:15,2025-06-07 14:24,48,45,8,1,True,4,2025-06-07
1619,REQ-2618,75867,102,Finance,Scholarship Verification,Medium,Approved,2,Christopher Baker,2024-12-30 12:45,2024-12-30 14:57,102,60,10,1,True,5,2024-12-30
1620,REQ-2619,61798,105,Student Services,Course Add/Drop,Critical,Pending,12,Fred Park,2025-06-29 17:15,2025-06-29 18:13,39,35,6,1,True,4,2025-06-29
1621,REQ-2620,19680,107,International Office,IT Support,Medium,Approved,14,Michael Pearson,2025-09-08 10:45,2025-09-08 11:47,38,30,5,0,False,2,2025-09-08
1622,REQ-2621,63429,105,Student Services,Document Verification,Low,Approved,5,Samuel Richardson,2025-01-01 11:15,2025-01-01 13:08,92,65,12,2,True,5,2025-01-01
1623,REQ-2622,12874,102,Finance,Transcript Request,Medium,Resolved,2,Christopher Baker,2024-02-14 13:30,2024-02-14 14:29,39,40,7,1,True,4,2024-02-14
1624,REQ-2623,95234,103,Academic Affairs,Transcript Request,Low,Approved,10,Christopher Jones,2025-05-22 11:30,2025-05-22 12:34,37,40,7,1,True,4,2025-05-22
1625,REQ-2624,73470,106,Admissions,Fee Clarification,Low,Resolved,13,Monique Davis,2024-10-07 09:45,2024-10-07 11:29,85,55,10,1,True,5,2024-10-07
1626,REQ-2625,29065,102,Finance,ID Card Reissue,Low,Resolved,9,Timothy Ellis,2025-08-31 17:00,2025-08-31 17:53,36,25,4,0,False,2,2025-08-31
1627,REQ-2626,61710,101,Registrar,Course Add/Drop,Critical,Approved,8,Angela Odonnell,2024-10-04 15:00,2024-10-04 15:52,30,35,6,1,True,4,2024-10-04
1628,REQ-2627,50844,105,Student Services,Course Add/Drop,Critical,Rejected,12,Fred Park,2025-09-23 17:15,2025-09-23 18:22,28,35,6,0,False,3,2025-09-23
1629,REQ-2628,26268,103,Academic Affairs,Enrollment Letter,Medium,Approved,3,Debra Shaw,2024-12-01 14:30,2024-12-01 15:36,26,30,5,0,False,2,2024-12-01
1630,REQ-2629,15831,106,Admissions,Enrollment Letter,High,Resolved,6,Sheila Curry,2024-02-29 16:30,2024-02-29 17:27,23,30,5,0,False,2,2024-02-29
1631,REQ-2630,82776,101,Registrar,Document Verification,Critical,Resolved,8,Angela Odonnell,2024-03-21 15:00,2024-03-21 16:41,70,65,12,3,True,5,2024-03-21
1632,REQ-2631,58809,104,IT Support,Fee Clarification,Low,Approved,11,Rachael Hill,2024-09-11 15:15,2024-09-11 16:47,68,55,10,5,True,5,2024-09-11
1633,REQ-2632,42796,104,IT Support,Scholarship Verification,Medium,Pending,4,Megan Mendoza,2024-02-20 09:30,2024-02-20 11:30,102,60,10,1,True,5,2024-02-20
1634,REQ-2633,67121,103,Academic Affairs,Leave Request,High,Approved,10,Christopher Jones,2025-01-19 13:45,2025-01-19 14:59,41,45,8,0,False,3,2025-01-19
1635,REQ-2634,13825,101,Registrar,IT Support,Critical,Approved,8,Angela Odonnell,2024-11-18 15:30,2024-11-18 16:37,23,30,5,0,False,2,2024-11-18
1636,REQ-2635,58434,107,International Office,Course Add/Drop,High,Resolved,14,Michael Pearson,2024-08-14 12:00,2024-08-14 12:51,29,35,6,1,True,4,2024-08-14
1637,REQ-2636,61968,104,IT Support,Scholarship Verification,High,Approved,4,Megan Mendoza,2025-10-10 11:45,2025-10-10 13:39,77,60,10,2,True,5,2025-10-10
1638,REQ-2637,29943,105,Student Services,Enrollment Letter,High,Approved,12,Fred Park,2024-08-22 09:00,2024-08-22 09:51,28,30,5,0,False,2,2024-08-22
1639,REQ-2638,90382,107,International Office,IT Support,Low,Resolved,14,Michael Pearson,2025-03-14 16:45,2025-03-14 17:45,34,30,5,0,False,2,2025-03-14
1640,REQ-2639,75976,101,Registrar,Scholarship Verification,High,Pending,1,Jason West,2024-03-21 11:30,2024-03-21 13:18,98,60,10,3,True,5,2024-03-21
1641,REQ-2640,61915,107,International Office,ID Card Reissue,Critical,Rejected,14,Michael Pearson,2024-03-02 09:00,2024-03-02 10:03,40,25,4,0,False,2,2024-03-02
1642,REQ-2641,45808,105,Student Services,Hostel Allocation,Critical,Pending,5,Samuel Richardson,2024-07-19 10:15,2024-07-19 11:44,59,50,7,1,True,4,2024-07-19
1643,REQ-2642,31577,106,Admissions,IT Support,Low,Approved,13,Monique Davis,2024-09-26 11:45,2024-09-26 12:32,36,30,5,0,False,2,2024-09-26
1644,REQ-2643,60576,105,Student Services,Fee Clarification,Low,Resolved,12,Fred Park,2024-08-22 16:30,2024-08-22 17:58,63,55,10,4,True,5,2024-08-22
1645,REQ-2644,26175,105,Student Services,Hostel Allocation,Medium,Approved,12,Fred Park,2025-10-12 11:30,2025-10-12 12:31,32,50,7,2,True,4,2025-10-12
1646,REQ-2645,95566,103,Academic Affairs,ID Card Reissue,High,Approved,10,Christopher Jones,2025-01-05 13:00,2025-01-05 13:53,26,25,4,0,False,2,2025-01-05
1647,REQ-2646,30206,106,Admissions,Course Add/Drop,Critical,Pending,13,Monique Davis,2024-12-12 11:15,2024-12-12 12:02,37,35,6,1,True,4,2024-12-12
1648,REQ-2647,41836,107,International Office,Course Add/Drop,High,Resolved,14,Michael Pearson,2025-11-29 10:45,2025-11-29 12:04,36,35,6,3,True,4,2025-11-29
1649,REQ-2648,11653,104,IT Support,IT Support,Low,Approved,4,Megan Mendoza,2024-02-01 12:45,2024-02-01 13:20,23,30,5,0,False,2,2024-02-01
1650,REQ-2649,60674,105,Student Services,Document Verification,Medium,Approved,12,Fred Park,2024-09-09 09:30,2024-09-09 10:52,45,65,12,2,True,5,2024-09-09
1651,REQ-2650,93148,106,Admissions,Transcript Request,Low,Approved,6,Sheila Curry,2024-09-30 12:30,2024-09-30 13:17,26,40,7,0,False,3,2024-09-30
1652,REQ-2651,46549,101,Registrar,ID Card Reissue,High,Pending,8,Angela Odonnell,2025-03-27 16:30,2025-03-27 17:03,13,25,4,0,False,2,2025-03-27
1653,REQ-2652,57399,106,Admissions,Course Add/Drop,Low,Resolved,13,Monique Davis,2024-09-24 13:45,2024-09-24 14:36,28,35,6,0,False,3,2024-09-24
1654,REQ-2653,97755,105,Student Services,Hostel Allocation,High,Resolved,5,Samuel Richardson,2025-04-06 17:00,2025-04-06 18:41,76,50,7,2,True,4,2025-04-06
1655,REQ-2654,91539,106,Admissions,Fee Clarification,Critical,Approved,6,Sheila Curry,2024-05-30 17:45,2024-05-30 19:08,53,55,10,4,True,5,2024-05-30
1656,REQ-2655,72828,105,Student Services,Enrollment Letter,Low,Resolved,5,Samuel Richardson,2025-12-08 09:30,2025-12-08 10:37,37,30,5,0,False,2,2025-12-08
1657,REQ-2656,88409,107,International Office,Course Add/Drop,Critical,Resolved,14,Michael Pearson,2025-11-28 11:30,2025-11-28 12:21,27,35,6,0,False,3,2025-11-28
1658,REQ-2657,84450,102,Finance,Course Add/Drop,Low,Approved,9,Timothy Ellis,2024-05-15 12:15,2024-05-15 13:09,30,35,6,0,False,3,2024-05-15
1659,REQ-2658,16471,101,Registrar,IT Support,Medium,Resolved,8,Angela Odonnell,2024-01-31 15:15,2024-01-31 15:56,25,30,5,0,False,2,2024-01-31
1660,REQ-2659,12133,102,Finance,IT Support,Low,Resolved,2,Christopher Baker,2024-02-15 10:00,2024-02-15 10:46,29,30,5,0,False,2,2024-02-15
1661,REQ-2660,88232,104,IT Support,ID Card Reissue,Critical,Resolved,11,Rachael Hill,2025-03-20 15:00,2025-03-20 15:47,41,25,4,0,False,2,2025-03-20
1662,REQ-2661,47848,101,Registrar,Scholarship Verification,Low,Resolved,1,Jason West,2025-07-14 10:30,2025-07-14 12:15,83,60,10,5,True,5,2025-07-14
1663,REQ-2662,82133,105,Student Services,Fee Clarification,Medium,Approved,12,Fred Park,2024-11-22 12:00,2024-11-22 12:57,26,55,10,5,True,5,2024-11-22
1664,REQ-2663,12215,103,Academic Affairs,Fee Clarification,Critical,Resolved,10,Christopher Jones,2025-02-22 14:00,2025-02-22 15:07,61,55,10,1,True,5,2025-02-22
1665,REQ-2664,16039,102,Finance,Scholarship Verification,Critical,Approved,2,Christopher Baker,2025-01-13 13:30,2025-01-13 15:17,76,60,10,0,True,5,2025-01-13
1666,REQ-2665,58623,106,Admissions,Scholarship Verification,High,Approved,13,Monique Davis,2025-03-08 13:00,2025-03-08 13:38,31,60,10,0,True,5,2025-03-08
1667,REQ-2666,23182,106,Admissions,Document Verification,Critical,Rejected,6,Sheila Curry,2025-12-21 12:30,2025-12-21 14:07,67,65,12,3,True,5,2025-12-21
1668,REQ-2667,66347,107,International Office,Enrollment Letter,Critical,Resolved,14,Michael Pearson,2025-09-25 16:00,2025-09-25 17:02,46,30,5,0,False,2,2025-09-25
1669,REQ-2668,12021,102,Finance,ID Card Reissue,Medium,Resolved,9,Timothy Ellis,2025-07-21 11:45,2025-07-21 12:38,31,25,4,0,False,2,2025-07-21
1670,REQ-2669,87510,104,IT Support,ID Card Reissue,Critical,Approved,4,Megan Mendoza,2025-04-28 17:45,2025-04-28 18:13,10,25,4,0,False,2,2025-04-28
1671,REQ-2670,12919,103,Academic Affairs,IT Support,Low,Approved,10,Christopher Jones,2024-03-20 16:45,2024-03-20 17:35,23,30,5,0,False,2,2024-03-20
1672,REQ-2671,82521,104,IT Support,IT Support,Low,Pending,11,Rachael Hill,2025-04-10 17:15,2025-04-10 18:21,49,30,5,0,False,2,2025-04-10
1673,REQ-2672,25437,103,Academic Affairs,Enrollment Letter,Critical,Pending,3,Debra Shaw,2024-03-15 16:30,2024-03-15 17:21,20,30,5,0,False,2,2024-03-15
1674,REQ-2673,19781,104,IT Support,Hostel Allocation,Low,Resolved,11,Rachael Hill,2025-12-24 10:15,2025-12-24 11:10,26,50,7,0,False,3,2025-12-24
1675,REQ-2674,28469,106,Admissions,ID Card Reissue,Critical,Approved,6,Sheila Curry,2024-10-14 10:45,2024-10-14 11:36,29,25,4,0,False,2,2024-10-14
1676,REQ-2675,82555,105,Student Services,Transcript Request,High,Approved,5,Samuel Richardson,2025-04-05 09:30,2025-04-05 10:50,56,40,7,0,False,3,2025-04-05
1677,REQ-2676,58125,103,Academic Affairs,Course Add/Drop,Critical,Approved,10,Christopher Jones,2024-02-16 14:45,2024-02-16 15:29,35,35,6,2,True,4,2024-02-16
1678,REQ-2677,16925,106,Admissions,Leave Request,Critical,Approved,6,Sheila Curry,2024-02-20 10:45,2024-02-20 11:53,34,45,8,0,False,3,2024-02-20
1679,REQ-2678,46699,102,Finance,IT Support,Low,Approved,2,Christopher Baker,2024-10-12 16:15,2024-10-12 17:08,26,30,5,0,False,2,2024-10-12
1680,REQ-2679,41505,101,Registrar,Leave Request,Low,Resolved,8,Angela Odonnell,2025-06-16 17:15,2025-06-16 18:44,57,45,8,0,False,3,2025-06-16
1681,REQ-2680,56062,104,IT Support,IT Support,Low,Approved,4,Megan Mendoza,2025-02-02 17:30,2025-02-02 18:31,41,30,5,0,False,2,2025-02-02
1682,REQ-2681,66020,101,Registrar,Document Verification,Low,Approved,8,Angela Odonnell,2024-01-02 11:45,2024-01-02 13:36,82,65,12,2,True,5,2024-01-02
1683,REQ-2682,19290,106,Admissions,Leave Request,Critical,Approved,13,Monique Davis,2024-08-20 16:00,2024-08-20 16:51,36,45,8,2,True,4,2024-08-20
1684,REQ-2683,83632,103,Academic Affairs,Enrollment Letter,High,Resolved,3,Debra Shaw,2024-01-05 16:30,2024-01-05 17:25,32,30,5,0,False,2,2024-01-05
1685,REQ-2684,64018,102,Finance,Course Add/Drop,High,Rejected,2,Christopher Baker,2025-08-04 17:45,2025-08-04 18:49,28,35,6,1,True,4,2025-08-04
1686,REQ-2685,77458,105,Student Services,IT Support,Medium,Pending,12,Fred Park,2024-10-12 16:00,2024-10-12 17:03,22,30,5,0,False,2,2024-10-12
1687,REQ-2686,30149,102,Finance,Hostel Allocation,High,Approved,9,Timothy Ellis,2025-07-05 10:15,2025-07-05 11:04,41,50,7,0,False,3,2025-07-05
1688,REQ-2687,57178,106,Admissions,ID Card Reissue,Critical,Pending,13,Monique Davis,2024-08-15 11:00,2024-08-15 12:04,36,25,4,0,False,2,2024-08-15
1689,REQ-2688,67071,105,Student Services,Course Add/Drop,Low,Pending,5,Samuel Richardson,2024-12-11 11:45,2024-12-11 12:26,23,35,6,0,False,3,2024-12-11
1690,REQ-2689,81717,104,IT Support,Scholarship Verification,High,Rejected,4,Megan Mendoza,2025-08-25 17:15,2025-08-25 18:48,71,60,10,2,True,5,2025-08-25
1691,REQ-2690,16956,103,Academic Affairs,IT Support,Critical,Approved,3,Debra Shaw,2025-01-26 13:45,2025-01-26 14:50,39,30,5,0,False,2,2025-01-26
1692,REQ-2691,62044,103,Academic Affairs,Hostel Allocation,Medium,Approved,3,Debra Shaw,2025-02-06 14:45,2025-02-06 16:13,62,50,7,1,True,4,2025-02-06
1693,REQ-2692,50563,105,Student Services,Fee Clarification,Low,Rejected,5,Samuel Richardson,2024-01-10 09:30,2024-01-10 10:39,51,55,10,1,True,5,2024-01-10
1694,REQ-2693,22419,101,Registrar,Enrollment Letter,Low,Pending,1,Jason West,2024-04-12 10:00,2024-04-12 11:17,34,30,5,0,False,2,2024-04-12
1695,REQ-2694,93079,103,Academic Affairs,IT Support,Low,Approved,10,Christopher Jones,2025-12-22 16:45,2025-12-22 17:29,17,30,5,0,False,2,2025-12-22
1696,REQ-2695,20838,106,Admissions,Scholarship Verification,Medium,Pending,13,Monique Davis,2024-08-27 14:30,2024-08-27 16:00,62,60,10,2,True,5,2024-08-27
1697,REQ-2696,16655,104,IT Support,IT Support,Low,Resolved,11,Rachael Hill,2025-08-02 14:00,2025-08-02 14:30,20,30,5,0,False,2,2025-08-02
1698,REQ-2697,54536,101,Registrar,Transcript Request,Low,Resolved,8,Angela Odonnell,2024-08-07 11:30,2024-08-07 12:41,44,40,7,1,True,4,2024-08-07
1699,REQ-2698,16490,103,Academic Affairs,Hostel Allocation,High,Rejected,3,Debra Shaw,2025-05-19 10:45,2025-05-19 11:43,43,50,7,1,True,4,2025-05-19
1700,REQ-2699,47728,106,Admissions,Enrollment Letter,Medium,Pending,13,Monique Davis,2025-10-21 09:15,2025-10-21 09:58,35,30,5,0,False,2,2025-10-21
1701,REQ-2700,38116,107,International Office,Course Add/Drop,Critical,Pending,7,Andrew Carlson,2024-07-27 10:00,2024-07-27 10:56,32,35,6,2,True,4,2024-07-27
1702,REQ-2701,90658,105,Student Services,Leave Request,Medium,Approved,12,Fred Park,2024-03-06 10:30,2024-03-06 11:48,63,45,8,1,True,4,2024-03-06
1703,REQ-2702,14359,103,Academic Affairs,ID Card Reissue,Low,Approved,10,Christopher Jones,2024-09-06 14:30,2024-09-06 15:13,33,25,4,0,False,2,2024-09-06
1704,REQ-2703,60706,104,IT Support,Scholarship Verification,Critical,Approved,4,Megan Mendoza,2025-10-21 09:45,2025-10-21 11:24,64,60,10,2,True,5,2025-10-21
1705,REQ-2704,38548,103,Academic Affairs,Hostel Allocation,Medium,Approved,3,Debra Shaw,2025-12-13 12:45,2025-12-13 14:16,56,50,7,0,False,3,2025-12-13
1706,REQ-2705,59411,107,International Office,Enrollment Letter,Medium,Rejected,14,Michael Pearson,2024-11-10 14:15,2024-11-10 14:43,23,30,5,0,False,2,2024-11-10
1707,REQ-2706,59739,103,Academic Affairs,Transcript Request,High,Approved,3,Debra Shaw,2024-08-11 11:30,2024-08-11 12:15,38,40,7,0,False,3,2024-08-11
1708,REQ-2707,18014,102,Finance,Course Add/Drop,Medium,Approved,9,Timothy Ellis,2024-07-07 13:00,2024-07-07 14:05,29,35,6,2,True,4,2024-07-07
1709,REQ-2708,14187,106,Admissions,Enrollment Letter,Low,Approved,6,Sheila Curry,2024-08-12 12:30,2024-08-12 13:26,38,30,5,0,False,2,2024-08-12
1710,REQ-2709,29853,107,International Office,Scholarship Verification,Low,Approved,7,Andrew Carlson,2024-12-30 12:00,2024-12-30 13:30,56,60,10,5,True,5,2024-12-30
1711,REQ-2710,69839,104,IT Support,Document Verification,High,Approved,11,Rachael Hill,2025-03-30 12:15,2025-03-30 13:45,76,65,12,2,True,5,2025-03-30
1712,REQ-2711,65508,105,Student Services,Enrollment Letter,High,Rejected,12,Fred Park,2024-11-27 11:00,2024-11-27 11:57,29,30,5,0,False,2,2024-11-27
1713,REQ-2712,28542,104,IT Support,IT Support,Critical,Resolved,4,Megan Mendoza,2024-08-24 12:45,2024-08-24 13:49,29,30,5,0,False,2,2024-08-24
1714,REQ-2713,10143,103,Academic Affairs,Transcript Request,Critical,Rejected,3,Debra Shaw,2024-03-20 13:45,2024-03-20 14:39,35,40,7,2,True,4,2024-03-20
1715,REQ-2714,32052,101,Registrar,Document Verification,Low,Resolved,8,Angela Odonnell,2024-06-14 12:00,2024-06-14 13:24,68,65,12,1,True,5,2024-06-14
1716,REQ-2715,84126,106,Admissions,Enrollment Letter,Low,Resolved,6,Sheila Curry,2024-03-10 14:00,2024-03-10 15:17,34,30,5,0,False,2,2024-03-10
1717,REQ-2716,87141,101,Registrar,Scholarship Verification,High,Rejected,1,Jason West,2025-05-30 15:15,2025-05-30 17:04,83,60,10,1,True,5,2025-05-30
1718,REQ-2717,16598,106,Admissions,Enrollment Letter,High,Rejected,13,Monique Davis,2025-12-07 16:15,2025-12-07 17:16,41,30,5,0,False,2,2025-12-07
1719,REQ-2718,32593,104,IT Support,Fee Clarification,High,Rejected,4,Megan Mendoza,2024-03-09 17:45,2024-03-09 19:33,83,55,10,2,True,5,2024-03-09
1720,REQ-2719,10159,103,Academic Affairs,Transcript Request,Low,Rejected,3,Debra Shaw,2025-11-04 10:15,2025-11-04 11:30,42,40,7,0,False,3,2025-11-04
1721,REQ-2720,17754,105,Student Services,IT Support,High,Pending,5,Samuel Richardson,2025-09-21 13:15,2025-09-21 14:13,42,30,5,0,False,2,2025-09-21
1722,REQ-2721,18655,103,Academic Affairs,Document Verification,Critical,Resolved,10,Christopher Jones,2025-05-13 13:15,2025-05-13 14:40,53,65,12,5,True,5,2025-05-13
1723,REQ-2722,16646,105,Student Services,Transcript Request,High,Resolved,5,Samuel Richardson,2025-12-18 09:15,2025-12-18 10:17,53,40,7,0,False,3,2025-12-18
1724,REQ-2723,41942,102,Finance,IT Support,High,Resolved,2,Christopher Baker,2024-05-13 16:45,2024-05-13 17:44,39,30,5,0,False,2,2024-05-13
1725,REQ-2724,35826,101,Registrar,Fee Clarification,Low,Approved,1,Jason West,2025-05-30 10:45,2025-05-30 11:40,39,55,10,5,True,5,2025-05-30
1726,REQ-2725,80420,103,Academic Affairs,Leave Request,Medium,Approved,3,Debra Shaw,2025-03-26 16:45,2025-03-26 18:03,50,45,8,0,False,3,2025-03-26
1727,REQ-2726,99887,107,International Office,IT Support,Low,Resolved,7,Andrew Carlson,2025-12-01 09:15,2025-12-01 10:05,30,30,5,0,False,2,2025-12-01
1728,REQ-2727,80937,103,Academic Affairs,Hostel Allocation,High,Approved,10,Christopher Jones,2025-09-14 09:15,2025-09-14 10:26,57,50,7,2,True,4,2025-09-14
1729,REQ-2728,65023,105,Student Services,Document Verification,Critical,Pending,12,Fred Park,2025-02-05 11:15,2025-02-05 13:15,88,65,12,5,True,5,2025-02-05
1730,REQ-2729,15318,105,Student Services,Leave Request,Critical,Pending,5,Samuel Richardson,2025-01-10 15:30,2025-01-10 16:43,43,45,8,3,True,4,2025-01-10
1731,REQ-2730,47609,106,Admissions,Fee Clarification,High,Approved,13,Monique Davis,2024-06-05 10:45,2024-06-05 12:42,90,55,10,4,True,5,2024-06-05
1732,REQ-2731,34715,106,Admissions,Course Add/Drop,Medium,Resolved,6,Sheila Curry,2025-03-27 15:45,2025-03-27 17:28,71,35,6,2,True,4,2025-03-27
1733,REQ-2732,32143,104,IT Support,Enrollment Letter,Critical,Approved,11,Rachael Hill,2024-01-09 13:45,2024-01-09 14:45,36,30,5,0,False,2,2024-01-09
